Firstname,Surname,Name,Gender,Nation,Team,EventName,ClassName,GroupdName,RaceName,PassingTime,AccumulatedTime,TimeFormatted,NetTime,Time,TimeSmoothed,TimeSmoothedFormatted,Place (total),DiffTimeTotal,DiffTimeTotalFormatted,DiffRoundsTotal,Place (class),DiffTimeClass,DiffTimeClassFormatted,DiffRoundsClass,Place (gender),DiffTimeGender,DiffTimeGenderFormatted,DiffRoundsGender,Starttime,StarttimeFormatted
Björn,Sjöberg,Björn Sjöberg,M,SE,Korsnäs IK,MoraLoppet 2023,Herr 40-49,Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:51:56.6600000,13701330,3:48:21.3,13701330,3:48:21.3,13701330,2023-01-21T14:51:56.6600000,767,7838900,2:10:38.9,0,156,7535000,2:05:35.0,0,661,7838900,2:10:38.9,0,2023-01-21T11:03:35.330000,11:03:35
Martin,Granström,Martin Granström,M,SE,Korsnäs IK,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:51:58.9200000,13705440,3:48:25.4,13705440,3:48:25.4,13705440,2023-01-21T14:51:58.9200000,768,7843000,2:10:43.0,0,300,7843000,2:10:43.0,0,662,7843000,2:10:43.0,0,2023-01-21T11:03:33.480000,11:03:33
Julia,Bogren,Julia Bogren,F,SE,Deloitte Stockholms IF,MoraLoppet 2023,Dam 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:53:31.5300000,13859690,3:50:59.6,13859690,3:50:59.6,13859690,2023-01-21T14:53:31.5300000,769,7997200,2:13:17.2,0,66,6696200,1:51:36.2,0,107,6836700,1:53:56.7,0,2023-01-21T11:02:31.840000,11:02:31
Christoffer,Finn,Christoffer Finn,M,SE,Täby,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Tävling,Moraloppet Tävling,2023-01-21T14:53:52.7400000,13881940,3:51:21.9,13881940,3:51:21.9,13881940,2023-01-21T14:53:52.7400000,770,8019500,2:13:39.5,0,301,8019500,2:13:39.5,0,663,8019500,2:13:39.5,0,2023-01-21T11:02:30.800000,11:02:30
Mats,Lindström,Mats Lindström,M,SE,SK Glädjen,MoraLoppet 2023,Herr 50-59,Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:53:58.7400000,13898340,3:51:38.3,13898340,3:51:38.3,13898340,2023-01-21T14:53:58.7400000,771,8035900,2:13:55.9,0,130,7504500,2:05:04.5,0,664,8035900,2:13:55.9,0,2023-01-21T11:02:20.400000,11:02:20
Fredrik,Eriksson,Fredrik Eriksson,M,SE,Stockholm,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:55:18.4300000,13932440,3:52:12.4,13932440,3:52:12.4,13932440,2023-01-21T14:55:18.4300000,772,8070000,2:14:30.0,0,302,8070000,2:14:30.0,0,665,8070000,2:14:30.0,0,2023-01-21T11:03:05.990000,11:03:05
Daniel,Eriksson,Daniel Eriksson,M,SE,Axa Sports Club,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:55:33.7100000,13946330,3:52:26.3,13946330,3:52:26.3,13946330,2023-01-21T14:55:33.7100000,773,8083900,2:14:43.9,0,303,8083900,2:14:43.9,0,666,8083900,2:14:43.9,0,2023-01-21T11:03:07.380000,11:03:07
Dragoljub,Nesic,Dragoljub Nesic,M,SE,Stockholm City Triathlon,MoraLoppet 2023,Herr 50-59,Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:56:36.4600000,13983320,3:53:03.3,13983320,3:53:03.3,13983320,2023-01-21T14:56:36.4600000,774,8120900,2:15:20.9,0,131,7589500,2:06:29.5,0,667,8120900,2:15:20.9,0,2023-01-21T11:03:33.140000,11:03:33
Thomas,Pettersson,Thomas Pettersson,M,SE,Värmdö,MoraLoppet 2023,Herr 40-49,Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:56:37.0700000,14037920,3:53:57.9,14037920,3:53:57.9,14037920,2023-01-21T14:56:37.0700000,775,8175500,2:16:15.5,0,157,7871600,2:11:11.6,0,668,8175500,2:16:15.5,0,2023-01-21T11:02:39.150000,11:02:39
Johan,Andersson,Johan Andersson,M,SE,Motion,MoraLoppet 2023,Herr Motion,Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:57:11.8900000,14061170,3:54:21.1,14061170,3:54:21.1,14061170,2023-01-21T14:57:11.8900000,776,8198700,2:16:38.7,0,15,6013300,1:40:13.3,0,669,8198700,2:16:38.7,0,2023-01-21T11:02:50.720000,11:02:50
Petter,Arbman,Petter Arbman,M,SE,Tåsjö IF,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T14:57:31.4900000,14065190,3:54:25.1,14065190,3:54:25.1,14065190,2023-01-21T14:57:31.4900000,777,8202700,2:16:42.7,0,304,8202700,2:16:42.7,0,670,8202700,2:16:42.7,0,2023-01-21T11:03:06.300000,11:03:06
Milena,Prav,Milena Prav,F,SE,Upphandling,MoraLoppet 2023,Dam 40-,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:00:13.0600000,14228850,3:57:08.8,14228850,3:57:08.8,14228850,2023-01-21T15:00:13.0600000,778,8366400,2:19:26.4,0,27,7205900,2:00:05.9,0,108,7205900,2:00:05.9,0,2023-01-21T11:03:04.210000,11:03:04
Tore,Jungnelius,Tore Jungnelius,M,SE,AXA SC,MoraLoppet 2023,Herr 40-49,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:01:53.1900000,14341430,3:59:01.4,14341430,3:59:01.4,14341430,2023-01-21T15:01:53.1900000,779,8479000,2:21:19.0,0,158,8175100,2:16:15.1,0,671,8479000,2:21:19.0,0,2023-01-21T11:02:51.760000,11:02:51
Johan,Nyberg,Johan Nyberg,M,SE,AXA SC,MoraLoppet 2023,Herr 40-49,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:01:55.0900000,14347240,3:59:07.2,14347240,3:59:07.2,14347240,2023-01-21T15:01:55.0900000,780,8484800,2:21:24.8,0,159,8180900,2:16:20.9,0,672,8484800,2:21:24.8,0,2023-01-21T11:02:47.850000,11:02:47
Anders,Vilsbøl-Møller,Anders Vilsbøl-Møller,M,DK,AVM,MoraLoppet 2023,Herr 50-59,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:03:32.0200000,14437140,4:00:37.1,14437140,4:00:37.1,14437140,2023-01-21T15:03:32.0200000,781,8574700,2:22:54.7,0,132,8043300,2:14:03.3,0,673,8574700,2:22:54.7,0,2023-01-21T11:02:54.880000,11:02:54
Drago,Vuckovac,Drago Vuckovac,M,SE,Falu IK,MoraLoppet 2023,Herr 40-49,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:06:08.4200000,14555060,4:02:35.0,14555060,4:02:35.0,14555060,2023-01-21T15:06:08.4200000,782,8692600,2:24:52.6,0,160,8388700,2:19:48.7,0,674,8692600,2:24:52.6,0,2023-01-21T11:03:33.360000,11:03:33
Jonas,Åkerlund,Jonas Åkerlund,M,SE,Kvarnsvedens Goif Skidor,MoraLoppet 2023,Herr Motion,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:06:20.5200000,14589530,4:03:09.5,14589530,4:03:09.5,14589530,2023-01-21T15:06:20.5200000,783,8727100,2:25:27.1,0,16,6541700,1:49:01.7,0,675,8727100,2:25:27.1,0,2023-01-21T11:03:10.990000,11:03:10
Jonathan,Lindegren,Jonathan Lindegren,M,SE,AXA SC,MoraLoppet 2023,Herr 40-49,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:06:05.7500000,14617060,4:03:37.0,14617060,4:03:37.0,14617060,2023-01-21T15:06:05.7500000,784,8754600,2:25:54.6,0,161,8450700,2:20:50.7,0,676,8754600,2:25:54.6,0,2023-01-21T11:02:28.690000,11:02:28
Richard,Hörlin,Richard Hörlin,M,SE,AXA SC,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:06:06.2000000,14618550,4:03:38.5,14618550,4:03:38.5,14618550,2023-01-21T15:06:06.2000000,785,8756100,2:25:56.1,0,305,8756100,2:25:56.1,0,677,8756100,2:25:56.1,0,2023-01-21T11:02:27.650000,11:02:27
Rolf,Karp,Rolf Karp,M,SE,Mora SK,MoraLoppet 2023,Herr 60-,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:09:55.9700000,14829560,4:07:09.5,14829560,4:07:09.5,14829560,2023-01-21T15:09:55.9700000,786,8967100,2:29:27.1,0,64,7921600,2:12:01.6,0,678,8967100,2:29:27.1,0,2023-01-21T11:02:46.410000,11:02:46
Peter,Stais Selin,Peter Stais Selin,M,SE,Falun Borlänge SK,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:10:20.6000000,14871870,4:07:51.8,14871870,4:07:51.8,14871870,2023-01-21T15:10:20.6000000,787,9009400,2:30:09.4,0,306,9009400,2:30:09.4,0,679,9009400,2:30:09.4,0,2023-01-21T11:02:28.730000,11:02:28
Pontus,Larsson,Pontus Larsson,M,SE,Perbellum SS,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:16:27.8600000,15180120,4:13:00.1,15180120,4:13:00.1,15180120,2023-01-21T15:16:27.8600000,788,9317700,2:35:17.7,0,307,9317700,2:35:17.7,0,680,9317700,2:35:17.7,0,2023-01-21T11:03:27.740000,11:03:27
Marcus,Brunberg,Marcus Brunberg,M,SE,Axa,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Tävling,Moraloppet Tävling,2023-01-21T15:18:32.1600000,15361060,4:16:01.0,15361060,4:16:01.0,15361060,2023-01-21T15:18:32.1600000,789,9498600,2:38:18.6,0,308,9498600,2:38:18.6,0,681,9498600,2:38:18.6,0,2023-01-21T11:02:31.100000,11:02:31
Nathalie,Kågemalm,Nathalie Kågemalm,F,SE,Team Snigel,MoraLoppet 2023,Dam 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:20:06.4100000,15389230,4:16:29.2,15389230,4:16:29.2,15389230,2023-01-21T15:20:06.4100000,790,9526800,2:38:46.8,0,67,8225800,2:17:05.8,0,109,8366300,2:19:26.3,0,2023-01-21T11:03:37.180000,11:03:37
Hanna,Roos,Hanna Roos,F,SE,Axa Sportsclub,MoraLoppet 2023,Dam 40-,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:20:17.3900000,15435620,4:17:15.6,15435620,4:17:15.6,15435620,2023-01-21T15:20:17.3900000,791,9573200,2:39:33.2,0,28,8412700,2:20:12.7,0,110,8412700,2:20:12.7,0,2023-01-21T11:03:01.770000,11:03:01
Hanna,Lidström,Hanna Lidström,F,SE,Nacka Värmdö sk,MoraLoppet 2023,Dam 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:21:02.7600000,15470970,4:17:50.9,15470970,4:17:50.9,15470970,2023-01-21T15:21:02.7600000,792,9608500,2:40:08.5,0,68,8307500,2:18:27.5,0,111,8448000,2:20:48.0,0,2023-01-21T11:03:11.790000,11:03:11
Ella,Sigvardsson,Ella Sigvardsson,F,SE,Ingen,MoraLoppet 2023,Dam 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:22:31.0900000,15587240,4:19:47.2,15587240,4:19:47.2,15587240,2023-01-21T15:22:31.0900000,793,9724800,2:42:04.8,0,69,8423800,2:20:23.8,0,112,8564300,2:22:44.3,0,2023-01-21T11:02:43.850000,11:02:43
Martin,Målarbo,Martin Målarbo,M,SE,Action Padel,MoraLoppet 2023,Herr 50-59,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:27:33.3400000,15892200,4:24:52.2,15892200,4:24:52.2,15892200,2023-01-21T15:27:33.3400000,794,10029800,2:47:09.8,0,133,9498400,2:38:18.4,0,682,10029800,2:47:09.8,0,2023-01-21T11:02:41.140000,11:02:41
Anders,Wassberg,Anders Wassberg,M,SE,IFK Lindesberg,MoraLoppet 2023,Herr 40-49,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:30:26.2600000,16074010,4:27:54.0,16074010,4:27:54.0,16074010,2023-01-21T15:30:26.2600000,795,10211600,2:50:11.6,0,162,9907700,2:45:07.7,0,683,10211600,2:50:11.6,0,2023-01-21T11:02:32.250000,11:02:32
Elin,Breivold,Elin Breivold,F,SE,Västerås Skidklubb,MoraLoppet 2023,Dam 19-39 (Elit),Moraloppet Tävling,Moraloppet Tävling,2023-01-21T15:32:55.1700000,16189920,4:29:49.9,16189920,4:29:49.9,16189920,2023-01-21T15:32:55.1700000,796,10327500,2:52:07.5,0,70,9026500,2:30:26.5,0,113,9167000,2:32:47.0,0,2023-01-21T11:03:05.250000,11:03:05
Markus,Eriksson Thorberg,Markus Eriksson Thorberg,M,SE,Mora Atletklubb,MoraLoppet 2023,Herr 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:37:46.1000000,16460220,4:34:20.2,16460220,4:34:20.2,16460220,2023-01-21T15:37:46.1000000,797,10597800,2:56:37.8,0,309,10597800,2:56:37.8,0,684,10597800,2:56:37.8,0,2023-01-21T11:03:25.880000,11:03:25
Menno,Dijk,Menno Dijk,M,SE,Väsby SK,MoraLoppet 2023,Herr 60-,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:40:36.8200000,16646900,4:37:26.9,16646900,4:37:26.9,16646900,2023-01-21T15:40:36.8200000,798,10784500,2:59:44.5,0,65,9739000,2:42:19.0,0,685,10784500,2:59:44.5,0,2023-01-21T11:03:09.920000,11:03:09
Ulf,Paulsson,Ulf Paulsson,M,SE,Mora,MoraLoppet 2023,Herr 60-,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:43:16.2200000,16820940,4:40:20.9,16820940,4:40:20.9,16820940,2023-01-21T15:43:16.2200000,799,10958500,3:02:38.5,0,66,9913000,2:45:13.0,0,686,10958500,3:02:38.5,0,2023-01-21T11:02:55.280000,11:02:55
Joanna,Berlin,Joanna Berlin,F,SE,IF SKI Team Skåne,MoraLoppet 2023,Dam 50-59,Moraloppet Tävling,Moraloppet Tävling,2023-01-21T15:43:28.6300000,16950920,4:42:30.9,16950920,4:42:30.9,16950920,2023-01-21T15:43:28.6300000,800,11088500,3:04:48.5,0,10,7116500,1:58:36.5,0,114,9928000,2:45:28.0,0,2023-01-21T11:00:57.710000,11:00:57
Maria,Eriksson,Maria Eriksson,F,SE,Älvdalens if Skidor,MoraLoppet 2023,Dam 40-,Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:52:16.8100000,17378120,4:49:38.1,17378120,4:49:38.1,17378120,2023-01-21T15:52:16.8100000,801,11515700,3:11:55.7,0,29,10355200,2:52:35.2,0,115,10355200,2:52:35.2,0,2023-01-21T11:02:38.690000,11:02:38
Hanna,Gillblad,Hanna Gillblad,F,SE,Sundbybergs ik,MoraLoppet 2023,Dam 19-39 (Elit),Moraloppet Motion,Moraloppet Tävling,2023-01-21T15:59:22.5800000,17779850,4:56:19.8,17779850,4:56:19.8,17779850,2023-01-21T15:59:22.5800000,802,11917400,3:18:37.4,0,71,10616400,2:56:56.4,0,116,10756900,2:59:16.9,0,2023-01-21T11:03:02.730000,11:03:02
Yuliya,Zhuk,Yuliya Zhuk,F,SE,n/a,MoraLoppet 2023,Dam 40-,Moraloppet Motion,Moraloppet Tävling,2023-01-21T16:16:24.8300000,18787300,5:13:07.3,18787300,5:13:07.3,18787300,2023-01-21T16:16:24.8300000,803,12924900,3:35:24.9,0,30,11764400,3:16:04.4,0,117,11764400,3:16:04.4,0,2023-01-21T11:03:17.530000,11:03:17
Fredrik,Hamrå,Fredrik Hamrå,M,SE,Lerum SoK,MoraLoppet 2023,Herr 40-49,Moraloppet Tävling,Moraloppet Tävling,2023-01-21T16:22:00.0000000,19186720,5:19:46.7,19186720,5:19:46.7,19186720,2023-01-21T16:22:00.0000000,804,13324300,3:42:04.3,0,163,13020400,3:37:00.4,0,687,13324300,3:42:04.3,0,2023-01-21T11:02:13.280000,11:02:13
Tobias,Andervang,Tobias Andervang,M,SE,Hestra if,MoraLoppet 2023,Herr 19-39 (Elit),Elitled,Moraloppet Tävling,0001-01-01T00:00:00.0000000,0,0:00.0,11000,0:11.0,0,0001-01-01T00:00:00.0000000,805,-5862400,-1:37:42.4,0,310,-5862400,-1:37:42.4,0,688,-5862400,-1:37:42.4,0,2023-01-21T11:00:00.000000,11:00:00
Anne,Arén,Anne Arén,F,SE,Stockholms Rullskidklubb,MoraLoppet 2023,Dam 60,Moraloppet Tävling,Moraloppet Tävling,0001-01-01T00:00:00.0000000,0,0:00.0,0,0:00.0,0,0001-01-01T00:00:00.0000000,806,-5862400,-1:37:42.4,0,4,-10029300,-2:47:09.3,0,118,-7022900,-1:57:02.9,0,2023-01-21T11:02:18.930000,11:02:18
